Date,Close/Last,Volume,Open,High,Low
08/14/2020,16.4533,12001494,16.6533,17.066,16.3087
08/13/2020,16.5113,12741954,17.0773,17.0773,16.2687
08/12/2020,17.07,18422031,15.9053,17.1553,15.7747
08/11/2020,15.508,15200557,15.994,16.474,15.3833
08/10/2020,16.0393,11624514,16.1247,16.2327,15.3347
08/07/2020,16.0293,17873166,16.4747,16.7333,15.444
08/06/2020,16.5933,10839955,16.5373,16.6731,16.0862
08/05/2020,16.654,12854874,16.6347,16.8507,16.2667
08/04/2020,16.6867,12099894,15.9267,16.7107,15.8827
08/03/2020,15.9993,17000916,15.3907,16.078,15.39
07/31/2020,15.1007,26314292,15.474,15.4753,14.4473
07/30/2020,15.36,25672382,14.3107,15.3753,14.299
07/29/2020,14.5107,19686830,14.05,14.6524,13.9547
07/28/2020,13.628,20592680,14.2313,14.2313,13.5533
07/27/2020,14.4847,17731956,13.7333,14.5007,13.7153
07/24/2020,13.2313,19546610,13.158,13.8333,12.6307
07/23/2020,13.8933,22535224,14.552,14.9407,13.51
07/22/2020,14.572,13955918,14.5333,14.9033,14.2173
07/21/2020,14.3993,16855327,14.9653,15.0356,14.246
07/20/2020,14.7107,16717282,13.922,14.7747,13.6273
07/17/2020,13.8567,12027789,13.854,14.0033,13.6
07/16/2020,13.6047,13903028,13.334,13.7653,13.1269
07/15/2020,13.7727,20254250,14.2,14.2107,13.1333
07/14/2020,13.912,25490942,12.9933,13.962,12.4013
07/13/2020,13.212,24479523,14.4927,14.961,13.1333
07/10/2020,13.906,16763257,14.0733,14.198,13.4813
07/09/2020,14.046,25341212,13.6667,14.2927,13.07
07/08/2020,13.5087,14014718,13.3,13.5333,12.9547
07/07/2020,12.972,17727771,13.2987,13.6136,12.9
07/06/2020,13.47,21822679,13.1053,13.5947,13.088
07/02/2020,12.47,24290103,12.5273,12.804,12.3287
07/01/2020,12.0227,21470089,12.5553,12.562,11.9891
06/30/2020,12.5473,32251994,11.7467,12.6493,11.7467
06/29/2020,11.61,17931396,11.248,11.6193,10.834
06/26/2020,11.224,21491839,11.8,12.0053,11.1577
06/25/2020,11.9387,21685444,11.6387,11.9913,11.0898
06/24/2020,11.652,31199504,12.258,12.484,11.3682
06/23/2020,12.4913,18908526,12.624,12.88,12.4215
06/22/2020,12.3893,19461470,12.1267,12.4493,11.708
06/19/2020,12.0667,29615715,12.7393,12.86,12.006
06/18/2020,12.3147,13989158,12.2067,12.4807,12.102
06/17/2020,12.372,21156424,12.296,12.6687,12.134
06/16/2020,12.0387,30943650,12.406,12.6213,11.4327
06/15/2020,11.4327,29253885,10.2607,11.4623,10.1156
06/12/2020,10.952,35401707,11.492,11.5987,10.2594
06/11/2020,10.516,47562456,12.0013,12.156,10.5013
06/10/2020,12.996,23646768,13.1533,13.3827,12.8553
06/09/2020,12.8773,22317004,12.4133,13.0101,12.2813
06/08/2020,12.8553,25800182,13.2607,13.2607,12.4573
06/05/2020,12.934,26946452,12.9273,13.4667,12.8267
06/04/2020,12.056,31461374,11.6433,12.314,11.478
06/03/2020,11.7467,30483210,11.2193,11.8767,11.2193
06/02/2020,10.8,34991578,10.232,10.8,10.0733
06/01/2020,10.1467,21649069,10.072,10.274,9.8667
05/29/2020,10.274,38471291,9.6773,10.378,9.5667
05/28/2020,9.5487,33757828,10.0533,10.418,9.4
05/27/2020,10.2193,41941944,9.918,10.2267,9.046
05/26/2020,9.8007,41681319,10.2493,10.3879,9.7487
05/22/2020,9.506,25133627,9.4493,9.5327,9.034
05/21/2020,9.37,37934831,10.156,10.1647,9.324
05/20/2020,10.1593,39808645,9.6767,10.3133,9.6713
05/19/2020,9.122,40813300,9.186,9.7627,9.1073
05/18/2020,9.2327,42497679,8.6667,9.35,8.6667
05/15/2020,8.0993,55646672,7.7867,8.1913,7.64
05/14/2020,8.6407,54496578,7.8133,8.6667,7.4
05/13/2020,8.0013,53503128,8.6853,8.74,7.6253
05/12/2020,8.4567,34702978,9.4347,9.518,8.4567
05/11/2020,9.24,27098791,8.9627,9.4827,8.9393
05/08/2020,9.2653,38604071,8.7827,9.282,8.694
05/07/2020,8.5207,32645129,8.7124,8.82,8.3869
05/06/2020,8.278,46400917,8.2667,8.6577,8.214
05/05/2020,8.0007,47706021,8.0507,8.4347,7.8474
05/04/2020,7.6147,35216292,7.2087,7.6357,7.1341
05/01/2020,7.4067,65224467,8.1333,8.1667,7.32
04/30/2020,8.734,55263947,9.6247,9.6553,8.668
04/29/2020,9.76,42029829,8.9713,9.85,8.9316
04/28/2020,8.5353,55146947,9.1327,9.288,8.502
04/27/2020,8.6707,42303384,8.6667,8.9173,8.544
04/24/2020,8.334,34458478,7.864,8.378,7.6267
04/23/2020,7.8353,42906069,8.0807,8.3367,7.7533
04/22/2020,8.0393,37221506,7.4953,8.1833,7.4133
04/21/2020,6.886,60042675,7.6427,7.7739,6.7673
04/20/2020,8.0113,35502657,8.2007,8.5667,8
04/17/2020,8.564,47444511,8.8567,8.888,8.2667
04/16/2020,8.3473,47276946,8.1573,8.4347,7.8337
04/15/2020,7.7753,37127276,7.9727,7.974,7.5053
04/14/2020,8.462,51488014,7.9927,8.4927,7.9407
04/13/2020,7.47,36957342,7.16,7.5233,6.9633
04/09/2020,7.21,75898177,8.0407,8.2293,6.986
04/08/2020,7.716,50288120,7.3933,7.802,7.064
04/07/2020,7.0133,79461995,7.9093,7.9793,6.9807
04/06/2020,7.1027,51997084,6.1333,7.1793,6.126
04/03/2020,5.4353,43627778,5.784,5.9607,5.208
04/02/2020,5.7787,43654673,5.184,5.7973,5.1753
04/01/2020,5.294,47541381,5.6873,6.156,5.1067
03/31/2020,6.316,50963795,6.762,7.0826,6.164
03/30/2020,6.752,39719035,6.3307,6.7987,6.1573
03/27/2020,6.096,51672124,6.4787,6.8153,6.0487
03/26/2020,7.2053,55215137,6.4693,7.2667,6.2667
03/25/2020,6.0047,65237142,6.3633,7.0133,5.7073
03/24/2020,6.2493,67670081,5.57,6.266,5.5473
03/23/2020,4.66,63927013,4.5333,4.9387,4.0873
03/20/2020,4.2633,63203893,5.2207,5.4327,4.2533
03/19/2020,4.662,67534526,4.2153,5.066,3.85
03/18/2020,4.3333,67953326,4.6007,5.264,3.5667
03/17/2020,5.8473,73487438,5.32,5.992,4.3807
03/16/2020,5.3187,47341986,5.9853,7.0973,5.2667
03/13/2020,8.6613,43619933,8.074,8.7333,6.5333
03/12/2020,6.8027,47734326,7.774,8.9153,6.8013
03/11/2020,9.776,33950713,10.7193,11.1327,9.4198
03/10/2020,11.7733,33005488,11.128,11.7733,9.9333
03/09/2020,9.886,31190774,10.1353,11.7927,9.8667
03/06/2020,13.2407,26310467,13,13.566,12.2
03/05/2020,14.0873,23967858,14.1907,15.286,13.734
03/04/2020,15.4753,20537345,14.3067,15.4903,13.736
03/03/2020,13.4993,32918774,15.21,15.8227,13.118
03/02/2020,15.02,36516357,14.5,15.0207,13.0207
02/28/2020,13.6667,45683632,11.4667,13.8658,11.4467
02/27/2020,12.742,38827586,13.44,14.342,12.6587
02/26/2020,14.836,33257863,15.0687,15.772,14.5334
02/25/2020,14.7127,38751521,16.894,16.9227,14.452
02/24/2020,16.2007,30187545,16.222,17.0145,15.9347
02/21/2020,18.8967,25366127,20.3447,20.3667,18.6667
02/20/2020,20.7607,20754890,21.4667,21.6667,19.7737
02/19/2020,21.732,13075013,20.99,21.8105,20.9367
02/18/2020,20.1653,16213072,19.9333,20.2827,19.734
02/14/2020,21.0393,11268819,21.6507,21.9067,20.6647
02/13/2020,21.1753,13008698,20.5627,21.6253,20.5147
02/12/2020,21.1287,11918034,20.8927,21.2273,20.8
02/11/2020,20.2393,16857412,19.612,20.536,19.5993
02/10/2020,19.0933,11137059,17.8413,19.0933,17.8333
02/07/2020,18.266,16014202,19.0747,19.1533,18.2333
02/06/2020,19.6527,12233364,19.7013,19.7233,18.9467
02/05/2020,19.64,19452020,19.4133,19.7207,18.8253
02/04/2020,18.4333,15466672,18.136,18.47,17.8922
02/03/2020,16.8607,13712948,16.468,16.9407,16.4027
01/31/2020,16.2407,22955014,17.758,17.7807,16.034
01/30/2020,18.1987,17106411,17.9007,18.3726,17.1433
01/29/2020,18.2667,12320079,19.1173,19.2432,18.2028
01/28/2020,19.3327,14221043,18.7333,19.4967,18.3333
01/27/2020,18.0413,19500080,18.586,18.7965,17.9374
01/24/2020,20.4087,19888985,21.9507,22.0667,19.9571
01/23/2020,21.1227,9354130,20.8907,21.1333,20.2487
01/22/2020,20.6513,10747255,20.634,21.2913,20.4659
01/21/2020,20.17,6960957,19.956,20.4,19.9333
01/17/2020,20.2073,11839584,20.0773,20.2357,19.7476
01/16/2020,19.8227,10807765,19.3433,19.824,19.3
01/15/2020,18.8767,11518989,19.5733,19.6231,18.6667
01/14/2020,19.5827,9634480,19.4707,20.018,19.2227
01/13/2020,19.4573,8204981,19.1267,19.5013,18.92
01/10/2020,18.7233,11311119,19.376,19.3818,18.5838
01/09/2020,19.114,11523939,19.466,19.4827,18.5474
01/08/2020,18.7893,10033900,18.8267,19.1236,18.486
01/07/2020,18.748,10778590,18.404,19.006,18.1235
01/06/2020,17.8287,11334984,17.734,17.9964,17.4293
01/03/2020,18.4127,14730218,18.5,18.8856,18.2747
01/02/2020,19.464,10455655,19.0087,19.466,18.7527
12/31/2019,18.3213,5725182,17.916,18.3813,17.8697
12/30/2019,18.1993,9244840,18.5107,18.5367,17.7747
12/27/2019,18.5907,7341581,18.9907,18.9907,18.4407
12/26/2019,18.8,5939862,18.83,18.8733,18.554
12/24/2019,18.7293,3773923,18.6733,18.7293,18.3996
12/23/2019,18.5913,11059674,18.9133,18.9207,18.534
12/20/2019,18.486,10886380,18.214,18.5777,18.0373
12/19/2019,17.9107,7576031,17.6673,17.9273,17.4673
12/18/2019,17.4993,7578416,17.5793,17.6667,17.3267
12/17/2019,17.5247,9791305,17.5633,17.6567,17.2667
12/16/2019,17.2973,10245775,17.3867,17.7593,17.2813
12/13/2019,16.82,21327949,17.0533,17.612,16.6007
12/12/2019,17.1013,21061294,15.7347,17.15,15.72
12/11/2019,15.818,12022734,15.0233,15.8513,14.9673
12/10/2019,14.8447,7438406,14.876,15.1507,14.698
12/09/2019,14.6813,4929838,14.9333,15.052,14.674
12/06/2019,14.9333,9778765,14.7567,15.0182,14.7273
12/05/2019,14.27,7851401,14.3167,14.4833,14.0887
12/04/2019,14.1007,8810291,14.066,14.2431,13.9333
12/03/2019,13.468,14668598,13.1533,13.4753,12.98
12/02/2019,14.1133,13269038,14.7747,14.8785,14.0353
11/29/2019,14.7627,4399678,15.036,15.0707,14.714
11/27/2019,15.256,7285436,15.1673,15.2753,15.0547
11/26/2019,14.936,10898020,15.0633,15.0947,14.74
11/25/2019,15.1407,14074853,14.5333,15.1633,14.518
11/22/2019,14.114,10090540,14.344,14.4898,14
11/21/2019,14.1213,15481162,14.4067,14.5427,13.958
11/20/2019,14.6207,17892831,14.8953,15.1673,14.2853
11/19/2019,15.1413,12465114,15.5667,15.664,14.8986
11/18/2019,15.3793,8777816,15.484,15.6753,15.1347
11/15/2019,15.4733,14248478,15.6193,15.8667,15.2807
11/14/2019,15.0813,11548584,15.0553,15.1273,14.742
11/13/2019,15.2067,12075039,14.8887,15.3532,14.7333
11/12/2019,15.2153,13886903,15.306,15.5593,15.008
11/11/2019,15.082,6662727,14.926,15.1753,14.7487
11/08/2019,15.3313,7322981,14.906,15.3313,14.6385
11/07/2019,15.0907,12448434,15.51,15.5687,14.881
11/06/2019,14.8,11248044,15.0607,15.0667,14.346
11/05/2019,15.1413,9867355,15.236,15.4773,14.9697
11/04/2019,15.0547,12484959,14.6653,15.1313,14.6287
11/01/2019,14.1293,10493740,13.5953,14.1293,13.4347
10/31/2019,13.218,10017310,13.304,13.346,12.71
10/30/2019,13.4713,8618036,13.7433,13.7433,13.1733
10/29/2019,13.4693,10815925,13.8987,14.1653,13.4233
10/28/2019,13.832,15314497,13.4007,13.8886,13.3913
10/25/2019,13.1427,18282231,12.456,13.1733,12.4433
10/24/2019,12.3807,14666993,12,12.3987,11.934
10/23/2019,11.5433,15683587,11.576,11.8667,11.3167
10/22/2019,12.256,10308805,12.62,12.6993,12.238
10/21/2019,12.5493,11627049,12.1587,12.5567,12.113
10/18/2019,11.874,14675258,12.2033,12.2907,11.514
10/17/2019,12.284,12439269,12.596,12.7013,12.0433
10/16/2019,12.1567,15504622,12.526,12.6913,12.0773
10/15/2019,12.7093,19474070,12.132,12.796,12.0966
10/14/2019,11.9273,7105886,11.888,12,11.7507
10/11/2019,11.9293,27945841,11.8,12.336,11.7627
10/10/2019,11.1787,18736146,10.9413,11.5167,10.904
10/09/2019,10.8627,16020892,10.7667,11.066,10.6713
10/08/2019,10.3413,25217357,11.0333,11.0587,10.3113
10/07/2019,11.3887,9128185,11.5533,11.7627,11.384
10/04/2019,11.654,13754648,11.164,11.6667,11.1367
10/03/2019,11.0547,18031146,10.5353,11.08,10.146
10/02/2019,10.5167,19378640,10.7093,10.8367,10.3067
10/01/2019,11.0373,14679818,11.5733,11.9867,10.9107
09/30/2019,11.348,7302806,11.2,11.3827,11.0172
09/27/2019,11,17334126,11.6073,11.7377,10.7494
09/26/2019,11.8647,10214605,11.8387,11.9667,11.5113
09/25/2019,11.8273,11991924,11.0673,11.9387,10.7953
09/24/2019,11.252,18254256,12.092,12.1047,11.0687
09/23/2019,11.8453,8248841,11.426,12.0327,11.426
09/20/2019,11.494,11788059,12.32,12.32,11.3333
09/19/2019,12.1727,7254566,12.472,12.5567,12.1174
09/18/2019,12.3607,8793191,12.292,12.3747,11.834
09/17/2019,12.3367,5483577,12.1433,12.3593,11.934
09/16/2019,12.2253,6536007,12.1333,12.3933,11.888
09/13/2019,12.4793,6119217,12.5973,12.7031,12.2808
09/12/2019,12.5933,11793594,12.8007,12.938,12.334
09/11/2019,12.4833,9793645,12.1193,12.4833,11.9
09/10/2019,11.948,7002296,11.608,11.948,11.374
09/09/2019,11.7927,9319135,11.8533,12.0847,11.6464
09/06/2019,11.6293,7130306,11.64,11.7537,11.4007
09/05/2019,11.5827,17810526,11.27,11.9507,11.226
09/04/2019,10.5933,19155545,10.266,10.6073,10.2513
09/03/2019,9.7927,12573594,10.0007,10.1027,9.6237
08/30/2019,10.33,10602715,10.4407,10.5987,10.17
08/29/2019,10.1567,18936096,9.9333,10.3479,9.9333
08/28/2019,9.5127,10615420,9.1947,9.5527,9.0007
08/27/2019,9.3413,11277069,9.6767,9.7667,9.1798
08/26/2019,9.44,11357214,9.6687,9.686,9.3253
08/23/2019,9.212,31601894,10.1733,10.4368,9.1067
08/22/2019,10.5833,9776080,10.6533,10.7553,10.246
08/21/2019,10.5947,9802510,10.6333,10.7333,10.432
08/20/2019,10.3027,8727791,10.3933,10.5247,10.1363
08/19/2019,10.4687,16072942,10.5913,10.7147,10.3133
08/16/2019,9.9,16275427,9.5453,9.9773,9.48
08/15/2019,9.1513,15194197,9.4733,9.4733,8.9283
08/14/2019,9.2273,27956596,9.48,9.7213,9.0747
08/13/2019,10.182,19917875,9.32,10.4113,9.134
08/12/2019,9.356,12655824,9.4633,9.7043,9.2027
08/09/2019,9.704,17550561,9.9473,10.0705,9.506
08/08/2019,10.2787,18786771,9.7913,10.2787,9.5593
08/07/2019,9.502,19700345,8.8873,9.5713,8.8668
08/06/2019,9.306,20334650,9.4173,9.666,9.006
08/05/2019,8.9467,22728199,9.3867,9.4299,8.7022
08/02/2019,10.2913,16613107,10.4533,10.7363,10.033
08/01/2019,10.7973,25618937,11.364,12.3126,10.5067
07/31/2019,11.4867,21308614,12.5107,12.5107,11.1093
07/30/2019,12.7147,5961207,12.456,12.8047,12.3227
07/29/2019,12.8013,7938971,12.6,12.8633,12.322
07/26/2019,12.7033,8842961,12.9693,12.9907,12.6853
07/25/2019,12.7127,14810003,13.1433,13.1467,12.61
07/24/2019,13.392,23553453,12.5333,13.4742,12.5127
07/23/2019,12.2733,10419730,12.07,12.2733,11.874
07/22/2019,11.8233,13092833,11.3647,11.88,11.34
07/19/2019,11.1693,9179635,11.396,11.5,11.1507
07/18/2019,11.244,13274303,10.796,11.3028,10.7748
07/17/2019,10.7513,7202216,10.896,10.9253,10.6513
07/16/2019,10.662,9933910,10.8593,10.9327,10.499
07/15/2019,11.0187,8485391,10.9333,11.1667,10.8333
07/12/2019,10.768,12400959,10.2953,10.7787,10.2687
07/11/2019,10.186,8667296,10.26,10.3113,10.0073
07/10/2019,10.1093,16625812,10.2307,10.5305,10.0593
07/09/2019,9.9013,9168550,9.536,9.9286,9.4587
07/08/2019,9.678,8199266,9.6447,9.7787,9.5167
07/05/2019,9.918,9703555,9.75,9.9513,9.5887
07/03/2019,10.0787,9478390,10.2773,10.2773,9.8767
07/02/2019,10.238,12179199,10.56,10.56,10.1033
07/01/2019,10.686,21101974,11.18,11.4401,10.44
06/28/2019,9.886,11226279,10.126,10.1573,9.8248
06/27/2019,9.8453,13572068,9.6033,10.0013,9.6033
06/26/2019,9.4293,19283435,9.1887,9.594,9.142
06/25/2019,8.6193,12205524,9.0253,9.1707,8.5873
06/24/2019,9.0147,9433240,9.014,9.1333,8.9273
06/21/2019,8.9553,12224694,9.0107,9.2467,8.9237
06/20/2019,9.144,19162610,9.4713,9.5527,9.0107
06/19/2019,8.8973,13184588,9.0267,9.0813,8.7553
06/18/2019,8.88,26061107,8.1447,9.04,8.094
06/17/2019,7.8553,8601626,8.0333,8.1107,7.8387
06/14/2019,8.0167,14856203,7.9333,8.1433,7.852
06/13/2019,8.7067,11454864,8.7687,8.8033,8.5
06/12/2019,8.5447,11924514,8.922,8.9467,8.5173
06/11/2019,9.1933,18606381,9.638,9.6667,8.994
06/10/2019,9.1247,21725719,8.8513,9.424,8.7873
06/07/2019,8.4647,14093573,8.2653,8.5387,8.2273
06/06/2019,8.2073,14176883,7.8773,8.292,7.8267
06/05/2019,7.88,25533602,8.3047,8.3107,7.5693
06/04/2019,8.04,32151554,7.5333,8.0553,7.3267
06/03/2019,7.1347,23410698,7.332,7.5333,7.0102
05/31/2019,7.0667,18478356,7.112,7.4307,7.048
05/30/2019,7.3873,19112885,7.296,7.572,7.2267
05/29/2019,7.2227,20284610,6.9507,7.3227,6.9033
05/28/2019,7.126,13250168,7.4573,7.5333,7.0953
05/24/2019,7.3253,13459943,7.7127,7.8067,7.3107
05/23/2019,7.5207,20860460,7.4713,7.5547,7.1547
05/22/2019,7.9213,15224692,7.982,8.1785,7.836
05/21/2019,8.45,19236725,8.4667,8.5753,8.2453
05/20/2019,7.95,26759342,8.224,8.3733,7.78
05/17/2019,9.0327,24265518,9.1553,9.7153,8.9181
05/16/2019,9.6,21980884,9.6667,9.9353,9.4171
05/15/2019,10.1133,14703008,9.522,10.3113,9.5133
05/14/2019,9.8713,17139726,9.5533,10.0073,9.4254
05/13/2019,9.212,24391938,9.6627,9.8587,9.0793
05/10/2019,10.726,20788535,10.4793,10.9233,9.974
05/09/2019,10.6947,18993231,10.5667,10.848,9.9553
05/08/2019,11.0893,12007299,11.1253,11.6,11.024
05/07/2019,11.362,24256833,11.8013,11.8593,10.9601
05/06/2019,12.2567,17828256,11.606,12.2847,11.4813
05/03/2019,12.89,8869856,12.8633,12.908,12.4508
05/02/2019,12.6367,13311773,12.1653,13.02,12.1367
05/01/2019,12.2293,12914724,12.934,13.1066,12.2093
04/30/2019,12.5367,6657732,12.2093,12.6207,12.1893
04/29/2019,12.2647,4974748,12.3713,12.416,12.102
04/26/2019,12.3293,13792598,11.9287,12.3333,11.542
04/25/2019,12.646,12883584,13.2627,13.2627,12.3013
04/24/2019,13.374,10976035,12.9673,13.762,12.9673
04/23/2019,12.9973,8743541,12.778,13.1205,12.6947
04/22/2019,12.6187,4670068,12.4333,12.7027,12.2933
04/18/2019,12.6133,9463000,12.6013,12.724,12.4213
04/17/2019,12.5893,16180267,12.7333,13.0627,12.3027
04/16/2019,12.0413,19359560,11.1993,12.0473,11.1727
04/15/2019,10.994,9194500,11.2293,11.2667,10.7962
04/12/2019,11.2333,12198219,11.0933,11.2393,10.9747
04/11/2019,10.7847,9252850,10.8667,11.0053,10.68
04/10/2019,10.8113,13472693,10.5393,10.9,10.52
04/09/2019,10.5407,16887382,10.7333,10.7333,10.3933
04/08/2019,10.9087,7643786,10.6833,10.9333,10.6167
04/05/2019,10.8307,7836746,10.7927,10.8473,10.6007
04/04/2019,10.5887,14087093,10.436,10.7953,10.4313
04/03/2019,10.5487,30323055,10.2367,10.8087,10.214
04/02/2019,9.876,8281541,9.8293,9.9489,9.696
04/01/2019,9.8447,18191841,9.5773,9.8693,9.456
03/29/2019,9.1693,12784839,9.074,9.2153,8.9989
03/28/2019,8.766,11489049,8.8907,9.092,8.587
03/27/2019,8.812,19940000,9.2333,9.3173,8.6093
03/26/2019,9.216,17297391,9.3193,9.4507,9.0027
03/25/2019,8.944,23909058,9.1447,9.3533,8.7213
03/22/2019,9.2987,18538791,10.0113,10.0743,9.2733
03/21/2019,10.1633,21303544,9.2367,10.3487,9.2367
03/20/2019,9.2087,13067108,9.466,9.6287,9.0347
03/19/2019,9.4787,13679588,9.3627,9.5593,9.3173
03/18/2019,9.126,10258750,9.244,9.3847,8.962
03/15/2019,9.186,22900414,8.7653,9.3847,8.72
03/14/2019,8.4573,6598752,8.61,8.726,8.442
03/13/2019,8.604,8321471,8.6353,8.8027,8.5667
03/12/2019,8.5,10350295,8.458,8.6325,8.2553
03/11/2019,8.402,12801774,7.9887,8.5127,7.9467
03/08/2019,7.8427,12687564,7.4427,7.862,7.38
03/07/2019,7.8553,15589852,8,8.0407,7.7112
03/06/2019,8.132,14861198,8.524,8.556,8.12
03/05/2019,8.55,7969691,8.6513,8.7107,8.448
03/04/2019,8.674,14766968,8.8647,8.9273,8.3487
03/01/2019,8.67,10331425,8.7027,8.7823,8.4007
02/28/2019,8.4493,7444001,8.324,8.5176,8.2397
02/27/2019,8.4287,15019642,8.6147,8.6147,8.1507
02/26/2019,8.7373,8316656,8.8293,8.9493,8.6633
02/25/2019,8.922,12482259,9.134,9.2207,8.8993
02/22/2019,8.7033,12757764,8.6427,8.734,8.5253
02/21/2019,8.44,11472174,8.6527,8.6935,8.3593
02/20/2019,8.63,9696265,8.472,8.7793,8.4693
02/19/2019,8.3987,7540736,8.3047,8.5747,8.3007
02/15/2019,8.4533,10086460,8.5327,8.5773,8.2947
02/14/2019,8.3187,11479374,8.136,8.5,8.136
02/13/2019,8.254,12460464,8.332,8.442,8.1749
02/12/2019,8.1827,13056083,7.9867,8.2353,7.9373
02/11/2019,7.6973,8123231,7.706,7.7487,7.4905
02/08/2019,7.5887,10705375,7.2733,7.6247,7.1847
02/07/2019,7.62,18684336,7.8667,7.9673,7.4227
02/06/2019,8.1653,17923521,7.8333,8.3367,7.826
02/05/2019,7.558,9128365,7.4667,7.6567,7.4093
02/04/2019,7.454,4450843,7.36,7.4553,7.1667
02/01/2019,7.3433,10723720,7.1067,7.4407,7.1067
01/31/2019,7.0953,10878835,7.066,7.274,6.9
01/30/2019,7.09,14387963,6.876,7.1667,6.6565
01/29/2019,6.524,9005230,6.8573,6.9067,6.4969
01/28/2019,6.8187,14305043,6.4533,6.9947,6.4073
01/25/2019,7.2613,17073681,6.8947,7.342,6.7667
01/24/2019,6.8253,32441939,6.1927,6.9,6.1927
01/23/2019,5.8287,15508027,6.0673,6.1257,5.6607
01/22/2019,5.9527,18645246,6.3153,6.322,5.8133
01/18/2019,6.4993,15709927,6.2633,6.616,6.1613
01/17/2019,6.082,15790567,5.794,6.176,5.6547
01/16/2019,5.8787,10219330,6.1,6.1796,5.8707
01/15/2019,6.026,14590553,6.0287,6.2431,5.952
01/14/2019,5.9867,10730875,6.05,6.118,5.8907
01/11/2019,6.284,12398394,6.0187,6.4516,5.9667
01/10/2019,6.1133,12966864,5.7607,6.1373,5.7573
01/09/2019,5.946,17883501,5.678,6.0219,5.6726
01/08/2019,5.5193,14403638,5.7753,5.7827,5.2987
01/07/2019,5.6053,16614262,5.3987,5.754,5.2807
01/04/2019,5.2947,17591526,4.922,5.3566,4.8867
01/03/2019,4.6887,28564771,5.3153,5.3887,4.6727
01/02/2019,5.702,12968154,5.1807,5.8222,5.174
12/31/2018,5.5547,12659259,5.638,5.6913,5.3907
12/28/2018,5.4513,17258241,5.4547,5.7467,5.3142
12/27/2018,5.3387,12338514,4.9567,5.3413,4.8032
12/26/2018,5.2407,17717961,4.6527,5.2447,4.4253
12/24/2018,4.472,13794953,4.7687,4.9233,4.4667
12/21/2018,4.8973,19260755,5.232,5.4147,4.838
12/20/2018,5.1327,19365440,5.2407,5.5067,4.936
12/19/2018,5.2673,29032725,5.9713,6.1267,5.1813
12/18/2018,6.0293,13167848,5.946,6.3053,5.9447
12/17/2018,5.8,15936847,5.9667,6.2751,5.691
12/14/2018,6.026,10386580,6.0833,6.4099,6.022
12/13/2018,6.2947,13446038,6.4847,6.5747,6.2241
12/12/2018,6.3653,17581596,6.3873,6.6273,6.2287
12/11/2018,6.0953,23953833,6.2707,6.51,5.9896
12/10/2018,5.9893,14007143,5.7153,6.052,5.658
12/07/2018,5.746,19034150,6.4273,6.4733,5.6573
12/06/2018,6.4707,20963510,6.0387,6.4707,5.9397
12/04/2018,6.5787,18233766,7.5233,7.552,6.5667
12/03/2018,7.702,18288096,7.7973,7.8613,7.48
11/30/2018,7.126,9010690,6.8627,7.14,6.6367
11/29/2018,6.8447,6811827,6.9107,7.0513,6.7927
11/28/2018,7.0113,11687244,6.7573,7.012,6.3807
11/27/2018,6.5607,7779941,6.406,6.7133,6.3127
11/26/2018,6.5187,10628185,6.4333,6.5213,6.2427
11/23/2018,6.17,5685762,6.0667,6.3333,6
11/21/2018,6.1727,10484440,6.3193,6.4459,6.162
11/20/2018,6.1,21752974,5.5727,6.3453,5.5567
11/19/2018,6.0713,13620683,6.7027,6.8377,6.0633
11/16/2018,6.8707,12008334,6.39,6.9631,6.3507
11/15/2018,7.1253,14337263,6.3987,7.2,6.3667
11/14/2018,6.4707,10628365,6.6327,6.7713,6.2973
11/13/2018,6.396,10934560,6.2673,6.7713,6.2673
11/12/2018,6.168,15397402,6.7553,6.7579,6.0733
11/09/2018,7.098,8779706,7.2,7.2766,6.9017
11/08/2018,7.5173,8494436,7.3993,7.6807,7.304
11/07/2018,7.6173,13075538,7.6573,7.6747,7.3447
11/06/2018,7.3533,7404356,7.0473,7.424,7.0473
11/05/2018,7.096,12505404,7.2467,7.2627,6.7387
11/02/2018,7.2833,18274911,7.618,7.6793,7.008
11/01/2018,7.6253,19745195,6.7947,7.692,6.7893
10/31/2018,6.7027,14445038,6.7667,6.8533,6.5227
10/30/2018,6.47,18302256,5.7213,6.4773,5.6927
10/29/2018,5.754,15040822,6.2673,6.3694,5.416
10/26/2018,5.9287,19073705,5.8393,6.2533,5.6253
10/25/2018,6.262,15898882,6.0007,6.4027,5.9601
10/24/2018,5.8633,29461305,6.944,6.9667,5.8333
10/23/2018,7.3087,20745890,6.8433,7.4333,6.6108
10/22/2018,7.428,8193791,7.4333,7.5587,7.2293
10/19/2018,7.286,14732933,7.802,7.918,7.2
10/18/2018,7.6467,15152242,8.1613,8.1667,7.5553
10/17/2018,8.2653,9158455,8.5327,8.6053,8.0933
10/16/2018,8.3713,10756825,7.9133,8.4027,7.8487
10/15/2018,7.6247,8479541,7.724,7.88,7.534
10/12/2018,7.834,13678973,8.0407,8.1553,7.5
10/11/2018,7.4207,20173070,7.6467,8.1053,7.2467
10/10/2018,7.6647,26930252,8.5067,8.5083,7.6533
10/09/2018,8.8373,7023836,8.778,8.954,8.6566
10/08/2018,8.8447,12874284,9,9.1867,8.6133
10/05/2018,9.17,22241614,9.7607,9.8973,8.8973
